name, img, birth, death, length 
Larry Wall, http://upload.wikimedia.org/wikipedia/commons/thumb/b/b3/Larry_Wall_YAPC_2007.jpg/220px-Larry_Wall_YAPC_2007.jpg, 1949-09-27, , 6997
David Eppstein, http://upload.wikimedia.org/wikipedia/commons/thumb/7/79/Eppstein_in_Limerick.jpg/140px-Eppstein_in_Limerick.jpg, , , 4780
Erik Demaine, http://upload.wikimedia.org/wikipedia/commons/c/cd/Erik_Demaine_2005.jpg, 1981-02-28, , 8400
Andries van Dam, http://upload.wikimedia.org/wikipedia/commons/thumb/7/74/Andy_Van_Dam_2008.jpg/220px-Andy_Van_Dam_2008.jpg, 1938-12-08, , 7331
Paul Vitanyi, http://upload.wikimedia.org/wikipedia/commons/thumb/5/50/Paul_Vitanyi_2005.jpg/250px-Paul_Vitanyi_2005.jpg, 1944-07-21, , 3157
Jack Dongarra, http://upload.wikimedia.org/wikipedia/commons/thumb/2/22/JackDongarra.jpg/220px-JackDongarra.jpg, 1950-07-18, , 6019
Edward Felten, http://upload.wikimedia.org/wikipedia/commons/thumb/3/33/Edward-Felten-at-Princeton-CITP.jpg/200px-Edward-Felten-at-Princeton-CITP.jpg, 1963-03-25, , 14142
Scott Fahlman, http://upload.wikimedia.org/wikipedia/commons/thumb/5/5d/SEF2007a.jpg/197px-SEF2007a.jpg, 1948-03-21, , 3985
Annie Easley, http://upload.wikimedia.org/wikipedia/commons/thumb/9/93/NASA_Science_and_Engineering_Newsletter_Annie_Easley.jpg/220px-NASA_Science_and_Engineering_Newsletter_Annie_Easley.jpg, 1933-04-23, 2011-06-25, 7782
Brendan Eich, http://upload.wikimedia.org/wikipedia/commons/thumb/d/d1/Brendan_Eich_Mozilla_Foundation_official_photo.jpg/220px-Brendan_Eich_Mozilla_Foundation_official_photo.jpg, 1961-07-04, , 13413
Martin Fowler, http://upload.wikimedia.org/wikipedia/commons/thumb/e/e2/Webysther_20150414193208_-_Martin_Fowler.jpg/220px-Webysther_20150414193208_-_Martin_Fowler.jpg, , , 5788
Shimon Even, http://upload.wikimedia.org/wikipedia/commons/thumb/f/f8/Shimon_even.jpg/225px-Shimon_even.jpg, 1935-06-15, 2004-05-01, 1481
Philip Don Estridge, http://upload.wikimedia.org/wikipedia/en/c/c8/DonEstridge.png, 1937-06-23, 1985-08-02, 4640
Ping Fu, http://upload.wikimedia.org/wikipedia/commons/thumb/a/a3/PingFu_lg.jpg/220px-PingFu_lg.jpg, , , 16174
Zoubin Ghahramani, http://upload.wikimedia.org/wikipedia/commons/thumb/9/95/Professor_Zoubin_Ghahramani_FRS.jpg/220px-Professor_Zoubin_Ghahramani_FRS.jpg, 1970-02-08, , 6619
David Gelernter, http://upload.wikimedia.org/wikipedia/commons/thumb/6/68/David_Gelernter.jpg/220px-David_Gelernter.jpg, 1955-03-05, , 11285
Hugo de Garis, http://upload.wikimedia.org/wikipedia/commons/f/f0/Hugo_de_Garis.jpg, , , 20445
Edward Feigenbaum, http://upload.wikimedia.org/wikipedia/commons/thumb/c/c3/27._Dr._Edward_A._Feigenbaum_1994-1997.jpg/220px-27._Dr._Edward_A._Feigenbaum_1994-1997.jpg, 1936-01-20, , 7572
Adam Ries, http://upload.wikimedia.org/wikipedia/commons/thumb/1/1f/Ries.PNG/220px-Ries.PNG, , , 9710
Paul Dourish, http://upload.wikimedia.org/wikipedia/en/thumb/d/da/Dourish-artcenter-hertz.jpg/220px-Dourish-artcenter-hertz.jpg, , , 12092
